segment_id,EventId,latitude,longitude,latitudeX,longitudeX,address,point,road,suburb,city,county,state,postcode,country,country_code
YEDB2ES,152059,-34.0080234956,18.6492140566,-34.008,18.649,<geopy.extra.rate_limiter.RateLimiter object at 0x7f7ebbc9d6d0>,"{'place_id': 80260864, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 4287786, 'lat': '-34.00797323377644', 'lon': '18.649012495884776', 'display_name': 'N2, Cape Town Ward 89, Khayelitsha, City of Cape Town, Western Cape, 7100, South Africa', 'address': {'road': 'N2', 'suburb': 'Cape Town Ward 89', 'town': 'Khayelitsha', 'county': 'City of Cape Town', 'state': 'Western Cape', 'postcode': '7100', 'country': 'South Africa', 'country_code': 'za'}, 'boundingbox': ['-34.0205186', '-34.0047463', '18.6413648', '18.6760377']}",N2,Cape Town Ward 89,,City of Cape Town,Western Cape,7100,South Africa,za
396D4HI,152060,-33.9464448283,18.4849769899,-33.946,18.485,<geopy.extra.rate_limiter.RateLimiter object at 0x7f7ebbc8ced0>,"{'place_id': 151249692, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 258860209, 'lat': '-33.94609447325361', 'lon': '18.484805107113452', 'display_name': 'Black River Parkway, Mowbray, Cape Town, City of Cape Town, Western Cape, 7450, South Africa', 'address': {'road': 'Black River Parkway', 'suburb': 'Mowbray', 'city': 'Cape Town', 'county': 'City of Cape Town', 'state': 'Western Cape', 'postcode': '7450', 'country': 'South Africa', 'country_code': 'za'}, 'boundingbox': ['-33.9469578', '-33.9453551', '18.4844467', '18.4852236']}",Black River Parkway,Mowbray,Cape Town,City of Cape Town,Western Cape,7450,South Africa,za
XINDPM1,152062,-34.0038339038,18.6397014668,-34.004,18.64,<geopy.extra.rate_limiter.RateLimiter object at 0x7f7ebbc9f990>,"{'place_id': 216268042, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 651224152, 'lat': '-34.003961995629986', 'lon': '18.64001497736568', 'display_name': 'N2, Cape Town Ward 18, Khayelitsha, City of Cape Town, Western Cape, 7100, South Africa', 'address': {'road': 'N2', 'suburb': 'Cape Town Ward 18', 'town': 'Khayelitsha', 'county': 'City of Cape Town', 'state': 'Western Cape', 'postcode': '7100', 'country': 'South Africa', 'country_code': 'za'}, 'boundingbox': ['-34.004558', '-34.0004992', '18.6312274', '18.641531']}",N2,Cape Town Ward 18,,City of Cape Town,Western Cape,7100,South Africa,za
4K0TGLP,152064,-34.0080909113,18.649904983,-34.008,18.65,<geopy.extra.rate_limiter.RateLimiter object at 0x7f7ebbc8cad0>,"{'place_id': 231824219, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 742959373, 'lat': '-34.008112192671646', 'lon': '18.64994827660605', 'display_name': 'N2, Cape Town Ward 114, Khayelitsha, City of Cape Town, Western Cape, 7100, South Africa', 'address': {'road': 'N2', 'suburb': 'Cape Town Ward 114', 'town': 'Khayelitsha', 'county': 'City of Cape Town', 'state': 'Western Cape', 'postcode': '7100', 'country': 'South Africa', 'country_code': 'za'}, 'boundingbox': ['-34.0097272', '-34.0060134', '18.6452776', '18.6534453']}",N2,Cape Town Ward 114,,City of Cape Town,Western Cape,7100,South Africa,za
HSJ0WM7,152066,-33.9874648713,18.6470877773,-33.987,18.647,<geopy.extra.rate_limiter.RateLimiter object at 0x7f7ebbca28d0>,"{'place_id': 231082550, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 739855858, 'lat': '-33.9872934837304', 'lon': '18.647286246249774', 'display_name': 'Kuils River Freeway, Cape Town Ward 114, Cape Town, City of Cape Town, Western Cape, 7100, South Africa', 'address': {'road': 'Kuils River Freeway', 'suburb': 'Cape Town Ward 114', 'city': 'Cape Town', 'county': 'City of Cape Town', 'state': 'Western Cape', 'postcode': '7100', 'country': 'South Africa', 'country_code': 'za'}, 'boundingbox': ['-33.9888055', '-33.9853613', '18.645736', '18.6492761']}",Kuils River Freeway,Cape Town Ward 114,Cape Town,City of Cape Town,Western Cape,7100,South Africa,za
MX8CVMX,152067,-34.006682714899995,18.6468403914,-34.007,18.647,<geopy.extra.rate_limiter.RateLimiter object at 0x7f7ebbca1590>,"{'place_id': 80260864, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 4287786, 'lat': '-34.00702978823777', 'lon': '18.646986376775715', 'display_name': 'N2, Cape Town Ward 89, Khayelitsha, City of Cape Town, Western Cape, 7100, South Africa', 'address': {'road': 'N2', 'suburb': 'Cape Town Ward 89', 'town': 'Khayelitsha', 'county': 'City of Cape Town', 'state': 'Western Cape', 'postcode': '7100', 'country': 'South Africa', 'country_code': 'za'}, 'boundingbox': ['-34.0205186', '-34.0047463', '18.6413648', '18.6760377']}",N2,Cape Town Ward 89,,City of Cape Town,Western Cape,7100,South Africa,za
B1VWF3B,152068,-33.8358080976,18.7340340638,-33.836,18.734,<geopy.extra.rate_limiter.RateLimiter object at 0x7f7ebbc92110>,"{'place_id': 81608977, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 4315627, 'lat': '-33.836036608281006', 'lon': '18.734010230085797', 'display_name': 'N1, Cape Town Ward 101, Stellenbosch Local Municipality, City of Cape Town, Western Cape, 7570, South Africa', 'address': {'road': 'N1', 'suburb': 'Cape Town Ward 101', 'city': 'Stellenbosch Local Municipality', 'county': 'City of Cape Town', 'state': 'Western Cape', 'postcode': '7570', 'country': 'South Africa', 'country_code': 'za'}, 'boundingbox': ['-33.8384734', '-33.798667', '18.7261517', '18.8706849']}",N1,Cape Town Ward 101,Stellenbosch Local Municipality,City of Cape Town,Western Cape,7570,South Africa,za
A0RUUQL,152069,-33.921386645300004,18.4454038812,-33.921,18.445,<geopy.extra.rate_limiter.RateLimiter object at 0x7f7ebbca1090>,"{'place_id': 182277304, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 422989418, 'lat': '-33.92064875', 'lon': '18.444890248307296', 'display_name': 'Associated Rigging, Duncan Road, Cape Town Ward 115, Cape Town, City of Cape Town, Western Cape, 7915, South Africa', 'address': {'address29': 'Associated Rigging', 'road': 'Duncan Road', 'suburb': 'Cape Town Ward 115', 'city': 'Cape Town', 'county': 'City of Cape Town', 'state': 'Western Cape', 'postcode': '7915', 'country': 'South Africa', 'country_code': 'za'}, 'boundingbox': ['-33.9206732', '-33.9206244', '18.4447985', '18.444982']}",Duncan Road,Cape Town Ward 115,Cape Town,City of Cape Town,Western Cape,7915,South Africa,za
QFRMXC4,152070,-33.9399408303,18.4545246866,-33.94,18.455,<geopy.extra.rate_limiter.RateLimiter object at 0x7f7ebbca5a90>,"{'place_id': 94339654, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 30065802, 'lat': '-33.939977908855816', 'lon': '18.455002081089972', 'display_name': 'De Waal Drive, Cape Town Ward 57, Cape Town, City of Cape Town, Western Cape, 7925, South Africa', 'address': {'road': 'De Waal Drive', 'suburb': 'Cape Town Ward 57', 'city': 'Cape Town', 'county': 'City of Cape Town', 'state': 'Western Cape', 'postcode': '7925', 'country': 'South Africa', 'country_code': 'za'}, 'boundingbox': ['-33.9404285', '-33.9399524', '18.4547313', '18.4574102']}",De Waal Drive,Cape Town Ward 57,Cape Town,City of Cape Town,Western Cape,7925,South Africa,za
UXERJVK,152071,-33.8665390197,18.6824243976,-33.867,18.682,<geopy.extra.rate_limiter.RateLimiter object at 0x7f7ebbca75d0>,"{'place_id': 231825686, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 742674779, 'lat': '-33.8668815590126', 'lon': '18.681923093870456', 'display_name': 'N1 Freeway, Cape Town Ward 102, Brackenfell, City of Cape Town, Western Cape, 7560, South Africa', 'address': {'road': 'N1 Freeway', 'suburb': 'Cape Town Ward 102', 'town': 'Brackenfell', 'county': 'City of Cape Town', 'state': 'Western Cape', 'postcode': '7560', 'country': 'South Africa', 'country_code': 'za'}, 'boundingbox': ['-33.8670583', '-33.8659216', '18.6816509', '18.6834015']}",N1 Freeway,Cape Town Ward 102,,City of Cape Town,Western Cape,7560,South Africa,za
RZK0UM0,152072,-33.8634288176,18.6872372196,-33.863,18.687,<geopy.extra.rate_limiter.RateLimiter object at 0x7f7ebbca1d10>,"{'place_id': 210683853, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 626657197, 'lat': '-33.86295660885718', 'lon': '18.68697354208709', 'display_name': 'Cape Town Ward 102, Brackenfell, City of Cape Town, Western Cape, 7560, South Africa', 'address': {'suburb': 'Cape Town Ward 102', 'town': 'Brackenfell', 'county': 'City of Cape Town', 'state': 'Western Cape', 'postcode': '7560', 'country': 'South Africa', 'country_code': 'za'}, 'boundingbox': ['-33.863576', '-33.8614891', '18.6858063', '18.6879279']}",,Cape Town Ward 102,,City of Cape Town,Western Cape,7560,South Africa,za
MTPU2BE,152073,-33.900983224499996,18.5096971214,-33.901,18.51,<geopy.extra.rate_limiter.RateLimiter object at 0x7f7ebbcaa590>,"{'place_id': 121672844, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 150995466, 'lat': '-33.900987460760405', 'lon': '18.5100078271967', 'display_name': 'Sable Road, Cape Town Ward 56, Cape Town, City of Cape Town, Western Cape, 2251, South Africa', 'address': {'road': 'Sable Road', 'suburb': 'Cape Town Ward 56', 'city': 'Cape Town', 'county': 'City of Cape Town', 'state': 'Western Cape', 'postcode': '2251', 'country': 'South Africa', 'country_code': 'za'}, 'boundingbox': ['-33.901092', '-33.9005146', '18.5092503', '18.5101753']}",Sable Road,Cape Town Ward 56,Cape Town,City of Cape Town,Western Cape,2251,South Africa,za
AEDN7D7,152076,-34.012580548,18.6212143227,-34.013,18.621,<geopy.extra.rate_limiter.RateLimiter object at 0x7f7ebbca7a10>,"{'place_id': 82176274, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 5054207, 'lat': '-34.01304685197082', 'lon': '18.6210453685805', 'display_name': 'Cape Flats Freeway, Cape Town Ward 18, Mitchells Plain, City of Cape Town, Western Cape, 7100, South Africa', 'address': {'road': 'Cape Flats Freeway', 'suburb': 'Cape Town Ward 18', 'town': 'Mitchells Plain', 'county': 'City of Cape Town', 'state': 'Western Cape', 'postcode': '7100', 'country': 'South Africa', 'country_code': 'za'}, 'boundingbox': ['-34.0165952', '-34.0027157', '18.6158722', '18.6316942']}",Cape Flats Freeway,Cape Town Ward 18,,City of Cape Town,Western Cape,7100,South Africa,za
LO1OZJ0,152077,-33.941755325500004,18.4580193778,-33.942,18.458,<geopy.extra.rate_limiter.RateLimiter object at 0x7f7ebbcad590>,"{'place_id': 198792451, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 542310319, 'lat': '-33.94199513122704', 'lon': '18.45801589167495', 'display_name': 'Nelson Mandela Boulevard, Cape Town Ward 57, Cape Town, City of Cape Town, Western Cape, 7925, South Africa', 'address': {'road': 'Nelson Mandela Boulevard', 'suburb': 'Cape Town Ward 57', 'city': 'Cape Town', 'county': 'City of Cape Town', 'state': 'Western Cape', 'postcode': '7925', 'country': 'South Africa', 'country_code': 'za'}, 'boundingbox': ['-33.9421554', '-33.9419112', '18.4579925', '18.4580693']}",Nelson Mandela Boulevard,Cape Town Ward 57,Cape Town,City of Cape Town,Western Cape,7925,South Africa,za
WG6X4Y0,152078,-33.8904716296,18.676398502,-33.89,18.676,<geopy.extra.rate_limiter.RateLimiter object at 0x7f7ebbcaad90>,"{'place_id': 80540941, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 4317071, 'lat': '-33.88991325453248', 'lon': '18.676282647719624', 'display_name': 'Kuils River Freeway, Cape Town Ward 8, Bellville, City of Cape Town, Western Cape, 7560, South Africa', 'address': {'road': 'Kuils River Freeway', 'suburb': 'Cape Town Ward 8', 'town': 'Bellville', 'county': 'City of Cape Town', 'state': 'Western Cape', 'postcode': '7560', 'country': 'South Africa', 'country_code': 'za'}, 'boundingbox': ['-33.8904983', '-33.889816', '18.6762528', '18.6764622']}",Kuils River Freeway,Cape Town Ward 8,,City of Cape Town,Western Cape,7560,South Africa,za
GZ48XRL,152079,-33.742372653000004,19.0173819105,-33.742,19.017,<geopy.extra.rate_limiter.RateLimiter object at 0x7f7ebbcae4d0>,"{'place_id': 168502502, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 363339023, 'lat': '-33.741995522841805', 'lon': '19.017001101940654', 'display_name': 'N1, Drakenstein Ward 28, Drakenstein Local Municipality, Cape Winelands District Municipality, Western Cape, 7620, South Africa', 'address': {'road': 'N1', 'suburb': 'Drakenstein Ward 28', 'city': 'Drakenstein Local Municipality', 'county': 'Cape Winelands District Municipality', 'state': 'Western Cape', 'postcode': '7620', 'country': 'South Africa', 'country_code': 'za'}, 'boundingbox': ['-33.7424741', '-33.7419763', '19.016923', '19.0189462']}",N1,Drakenstein Ward 28,Drakenstein Local Municipality,Cape Winelands District Municipality,Western Cape,7620,South Africa,za
FHYWZ07,152081,-33.9382067334,18.4428090465,-33.938,18.443,<geopy.extra.rate_limiter.RateLimiter object at 0x7f7ebbcada10>,"{'place_id': 93075624, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 26577095, 'lat': '-33.93818502742551', 'lon': '18.443020969774896', 'display_name': 'Philip Kgosana Drive, Zonnebloem, Cape Town, City of Cape Town, Western Cape, 7925, South Africa', 'address': {'road': 'Philip Kgosana Drive', 'suburb': 'Zonnebloem', 'city': 'Cape Town', 'county': 'City of Cape Town', 'state': 'Western Cape', 'postcode': '7925', 'country': 'South Africa', 'country_code': 'za'}, 'boundingbox': ['-33.9403262', '-33.9372043', '18.4364426', '18.4514545']}",Philip Kgosana Drive,Zonnebloem,Cape Town,City of Cape Town,Western Cape,7925,South Africa,za
DRNRL0M,152083,-33.995076484,18.6395485599,-33.995,18.64,<geopy.extra.rate_limiter.RateLimiter object at 0x7f7ebbcb13d0>,"{'place_id': 131555647, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 187742060, 'lat': '-34.000010599999996', 'lon': '18.652973504560617', 'display_name': 'Driftsands Nature Reserve, Kuils River Freeway, Cape Town Ward 19, Kuilsrivier, City of Cape Town, Western Cape, 7100, South Africa', 'address': {'nature_reserve': 'Driftsands Nature Reserve', 'road': 'Kuils River Freeway', 'suburb': 'Cape Town Ward 19', 'town': 'Kuilsrivier', 'county': 'City of Cape Town', 'state': 'Western Cape', 'postcode': '7100', 'country': 'South Africa', 'country_code': 'za'}, 'boundingbox': ['-34.0117721', '-33.9882432', '18.637498', '18.6718372']}",Kuils River Freeway,Cape Town Ward 19,,City of Cape Town,Western Cape,7100,South Africa,za
GNGA5AC,152085,-33.8904002687,18.5455470211,-33.89,18.546,<geopy.extra.rate_limiter.RateLimiter object at 0x7f7ebbcae910>,"{'place_id': 201488001, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 540006184, 'lat': '-33.89046659657401', 'lon': '18.54588184570627', 'display_name': 'N1, Montague, Cape Town, City of Cape Town, Western Cape, 7460, South Africa', 'address': {'road': 'N1', 'suburb': 'Montague', 'city': 'Cape Town', 'county': 'City of Cape Town', 'state': 'Western Cape', 'postcode': '7460', 'country': 'South Africa', 'country_code': 'za'}, 'boundingbox': ['-33.8907764', '-33.887325', '18.5391432', '18.5475196']}",N1,Montague,Cape Town,City of Cape Town,Western Cape,7460,South Africa,za
H9QJECU,152090,-33.987760544400004,18.5989253496,-33.988,18.599,<geopy.extra.rate_limiter.RateLimiter object at 0x7f7ebbcb2050>,"{'place_id': 80771961, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 4287376, 'lat': '-33.98800517162575', 'lon': '18.598997959574884', 'display_name': 'N2, Cape Town Ward 36, Cape Town, City of Cape Town, Western Cape, 7490, South Africa', 'address': {'road': 'N2', 'suburb': 'Cape Town Ward 36', 'city': 'Cape Town', 'county': 'City of Cape Town', 'state': 'Western Cape', 'postcode': '7490', 'country': 'South Africa', 'country_code': 'za'}, 'boundingbox': ['-33.9923356', '-33.9845958', '18.5911141', '18.6099708']}",N2,Cape Town Ward 36,Cape Town,City of Cape Town,Western Cape,7490,South Africa,za
YF1XDKK,152092,-33.917190814099996,18.4816798837,-33.917,18.482,<geopy.extra.rate_limiter.RateLimiter object at 0x7f7ebbcb1850>,"{'place_id': 187420976, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 451904463, 'lat': '-33.91699679621808', 'lon': '18.48169089028223', 'display_name': 'Koeberg Road, Brooklyn, Cape Town, City of Cape Town, Western Cape, 7295, South Africa', 'address': {'road': 'Koeberg Road', 'suburb': 'Brooklyn', 'city': 'Cape Town', 'county': 'City of Cape Town', 'state': 'Western Cape', 'postcode': '7295', 'country': 'South Africa', 'country_code': 'za'}, 'boundingbox': ['-33.9171837', '-33.9167643', '18.4816734', '18.4816933']}",Koeberg Road,Brooklyn,Cape Town,City of Cape Town,Western Cape,7295,South Africa,za
MM6HDEQ,152094,-33.9933362062,18.6410286099,-33.993,18.641,<geopy.extra.rate_limiter.RateLimiter object at 0x7f7ebbcb4310>,"{'place_id': 232647328, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 739855859, 'lat': '-33.99320028799027', 'lon': '18.641194780651123', 'display_name': 'Kuils River Freeway, Cape Town Ward 114, Cape Town, City of Cape Town, Western Cape, 7100, South Africa', 'address': {'road': 'Kuils River Freeway', 'suburb': 'Cape Town Ward 114', 'city': 'Cape Town', 'county': 'City of Cape Town', 'state': 'Western Cape', 'postcode': '7100', 'country': 'South Africa', 'country_code': 'za'}, 'boundingbox': ['-33.9933937', '-33.9916324', '18.6409959', '18.642807']}",Kuils River Freeway,Cape Town Ward 114,Cape Town,City of Cape Town,Western Cape,7100,South Africa,za
VMCY8BI,152096,-33.8108002045,18.8236004624,-33.811,18.824,<geopy.extra.rate_limiter.RateLimiter object at 0x7f7ebbcb2b10>,"{'place_id': 81608977, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 4315627, 'lat': '-33.81090216824757', 'lon': '18.82397264159653', 'display_name': 'N1, Cape Town Ward 101, Stellenbosch Local Municipality, City of Cape Town, Western Cape, 7570, South Africa', 'address': {'road': 'N1', 'suburb': 'Cape Town Ward 101', 'city': 'Stellenbosch Local Municipality', 'county': 'City of Cape Town', 'state': 'Western Cape', 'postcode': '7570', 'country': 'South Africa', 'country_code': 'za'}, 'boundingbox': ['-33.8384734', '-33.798667', '18.7261517', '18.8706849']}",N1,Cape Town Ward 101,Stellenbosch Local Municipality,City of Cape Town,Western Cape,7570,South Africa,za
