segment_id,EventId,latitude,longitude,latitudeX,longitudeX,address,point,road,suburb,town,county,state,postcode,country,country_code
TD8YB0R,144920,-33.9548026325,18.6583173374,-33.955,18.658,<geopy.extra.rate_limiter.RateLimiter object at 0x7f7ec009da90>,"{'place_id': 233192192, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 739674585, 'lat': '-33.95474411965776', 'lon': '18.6580203474802', 'display_name': 'Stellenbosch Road, Cape Town Ward 19, Kuilsrivier, City of Cape Town, Western Cape, 7100, South Africa', 'address': {'road': 'Stellenbosch Road', 'suburb': 'Cape Town Ward 19', 'town': 'Kuilsrivier', 'county': 'City of Cape Town', 'state': 'Western Cape', 'postcode': '7100', 'country': 'South Africa', 'country_code': 'za'}, 'boundingbox': ['-33.9547719', '-33.9546075', '18.6563257', '18.6583697']}",Stellenbosch Road,Cape Town Ward 19,Kuilsrivier,City of Cape Town,Western Cape,7100,South Africa,za
6LJRHZ3,144963,-33.8878543569,18.6315134298,-33.888,18.632,<geopy.extra.rate_limiter.RateLimiter object at 0x7f7ec009e5d0>,"{'place_id': 231848020, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 738608012, 'lat': '-33.88803599964423', 'lon': '18.631995689621313', 'display_name': 'Raglan Street, Cape Town Ward 2, Bellville, City of Cape Town, Western Cape, 7530, South Africa', 'address': {'road': 'Raglan Street', 'suburb': 'Cape Town Ward 2', 'town': 'Bellville', 'county': 'City of Cape Town', 'state': 'Western Cape', 'postcode': '7530', 'country': 'South Africa', 'country_code': 'za'}, 'boundingbox': ['-33.8881163', '-33.8880292', '18.6319389', '18.6322449']}",Raglan Street,Cape Town Ward 2,Bellville,City of Cape Town,Western Cape,7530,South Africa,za
TBYQ54D,144968,-33.8888381271,18.5636678663,-33.889,18.564,<geopy.extra.rate_limiter.RateLimiter object at 0x7f7ec0092910>,"{'place_id': 171323465, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 361563497, 'lat': '-33.88879228918477', 'lon': '18.563964803188053', 'display_name': 'N1, N1 City, Parow, City of Cape Town, Western Cape, 7460, South Africa', 'address': {'road': 'N1', 'suburb': 'N1 City', 'town': 'Parow', 'county': 'City of Cape Town', 'state': 'Western Cape', 'postcode': '7460', 'country': 'South Africa', 'country_code': 'za'}, 'boundingbox': ['-33.8896997', '-33.8887422', '18.5586098', '18.5642604']}",N1,N1 City,Parow,City of Cape Town,Western Cape,7460,South Africa,za
93O3U6U,144974,-33.9601029025,18.556488125,-33.96,18.556,<geopy.extra.rate_limiter.RateLimiter object at 0x7f7ec00962d0>,"{'place_id': 207254472, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 589067122, 'lat': '-33.9599941549538', 'lon': '18.55600175285542', 'display_name': 'Settlers Way, Heideveld, Cape Town, City of Cape Town, Western Cape, 7490, South Africa', 'address': {'road': 'Settlers Way', 'suburb': 'Heideveld', 'city': 'Cape Town', 'county': 'City of Cape Town', 'state': 'Western Cape', 'postcode': '7490', 'country': 'South Africa', 'country_code': 'za'}, 'boundingbox': ['-33.9619351', '-33.9592996', '18.5536857', '18.562474']}",Settlers Way,Heideveld,,City of Cape Town,Western Cape,7490,South Africa,za
0ICKV72,144996,-34.0393232996,18.72489606,-34.039,18.725,<geopy.extra.rate_limiter.RateLimiter object at 0x7f7ec00a0990>,"{'place_id': 232756282, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 747450474, 'lat': '-34.039696915437', 'lon': '18.72472463530359', 'display_name': 'N2, Cape Town Ward 96, Eersterivier, City of Cape Town, Western Cape, 7784, South Africa', 'address': {'road': 'N2', 'suburb': 'Cape Town Ward 96', 'town': 'Eersterivier', 'county': 'City of Cape Town', 'state': 'Western Cape', 'postcode': '7784', 'country': 'South Africa', 'country_code': 'za'}, 'boundingbox': ['-34.0409912', '-34.0379331', '18.7202293', '18.7280341']}",N2,Cape Town Ward 96,Eersterivier,City of Cape Town,Western Cape,7784,South Africa,za
93O3U6U,144999,-33.959303986,18.5543781033,-33.959,18.554,<geopy.extra.rate_limiter.RateLimiter object at 0x7f7ec0022750>,"{'place_id': 198928533, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 533640548, 'lat': '-33.95917374314871', 'lon': '18.553947513273126', 'display_name': 'Settlers Way, Heideveld, Cape Town, City of Cape Town, Western Cape, 7490, South Africa', 'address': {'road': 'Settlers Way', 'suburb': 'Heideveld', 'city': 'Cape Town', 'county': 'City of Cape Town', 'state': 'Western Cape', 'postcode': '7490', 'country': 'South Africa', 'country_code': 'za'}, 'boundingbox': ['-33.9617738', '-33.9589459', '18.5531933', '18.5625543']}",Settlers Way,Heideveld,,City of Cape Town,Western Cape,7490,South Africa,za
OHQYM1R,145008,-34.0595606469,18.7794753154,-34.06,18.779,<geopy.extra.rate_limiter.RateLimiter object at 0x7f7ec0096410>,"{'place_id': 79214922, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 4288098, 'lat': '-34.0595330713565', 'lon': '18.779037243815445', 'display_name': 'N2, Marvin Park, Cape Town Ward 109, Somerset West, City of Cape Town, Western Cape, 7130, South Africa', 'address': {'road': 'N2', 'neighbourhood': 'Marvin Park', 'suburb': 'Cape Town Ward 109', 'town': 'Somerset West', 'county': 'City of Cape Town', 'state': 'Western Cape', 'postcode': '7130', 'country': 'South Africa', 'country_code': 'za'}, 'boundingbox': ['-34.0602052', '-34.0584819', '18.7747053', '18.7963803']}",N2,Cape Town Ward 109,Somerset West,City of Cape Town,Western Cape,7130,South Africa,za
74A6FL0,145010,-33.9198885346,18.6653717433,-33.92,18.665,<geopy.extra.rate_limiter.RateLimiter object at 0x7f7ec00254d0>,"{'place_id': 80276841, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 4317172, 'lat': '-33.920033970293304', 'lon': '18.665057289499334', 'display_name': 'Kuils River Freeway, Cape Town Ward 12, Bellville, City of Cape Town, Western Cape, 7580, South Africa', 'address': {'road': 'Kuils River Freeway', 'suburb': 'Cape Town Ward 12', 'town': 'Bellville', 'county': 'City of Cape Town', 'state': 'Western Cape', 'postcode': '7580', 'country': 'South Africa', 'country_code': 'za'}, 'boundingbox': ['-33.9485805', '-33.9193194', '18.6584857', '18.665481']}",Kuils River Freeway,Cape Town Ward 12,Bellville,City of Cape Town,Western Cape,7580,South Africa,za
VU4GFO5,145034,-33.9073219756,18.6724575564,-33.907,18.672,<geopy.extra.rate_limiter.RateLimiter object at 0x7f7ec0022c90>,"{'place_id': 186604636, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 453716228, 'lat': '-33.907383326650965', 'lon': '18.671906965941613', 'display_name': 'Bottelary Road, Cape Town Ward 3, Bellville, City of Cape Town, Western Cape, 7580, South Africa', 'address': {'road': 'Bottelary Road', 'suburb': 'Cape Town Ward 3', 'town': 'Bellville', 'county': 'City of Cape Town', 'state': 'Western Cape', 'postcode': '7580', 'country': 'South Africa', 'country_code': 'za'}, 'boundingbox': ['-33.9074111', '-33.9073263', '18.671672', '18.6720214']}",Bottelary Road,Cape Town Ward 3,Bellville,City of Cape Town,Western Cape,7580,South Africa,za
XW393UI,145061,-34.066539014600004,18.807554646,-34.067,18.808,<geopy.extra.rate_limiter.RateLimiter object at 0x7f7ec00264d0>,"{'place_id': 169673747, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 361482179, 'lat': '-34.067080180297964', 'lon': '18.807952240024484', 'display_name': 'N2, Paardevlei, Cape Town Ward 15, Somerset West, City of Cape Town, Western Cape, 7130, South Africa', 'address': {'road': 'N2', 'neighbourhood': 'Paardevlei', 'suburb': 'Cape Town Ward 15', 'town': 'Somerset West', 'county': 'City of Cape Town', 'state': 'Western Cape', 'postcode': '7130', 'country': 'South Africa', 'country_code': 'za'}, 'boundingbox': ['-34.0801387', '-34.0604926', '18.7968497', '18.824172']}",N2,Cape Town Ward 15,Somerset West,City of Cape Town,Western Cape,7130,South Africa,za
5VK3U7Q,145073,-34.017770467199995,18.6109113344,-34.018,18.611,<geopy.extra.rate_limiter.RateLimiter object at 0x7f7ec0025f50>,"{'place_id': 175399222, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 377743475, 'lat': '-34.01765198975962', 'lon': '18.61093626047648', 'display_name': 'Cape Flats Freeway, Cape Town Ward 76, Mitchells Plain, City of Cape Town, Western Cape, 7785, South Africa', 'address': {'road': 'Cape Flats Freeway', 'suburb': 'Cape Town Ward 76', 'town': 'Mitchells Plain', 'county': 'City of Cape Town', 'state': 'Western Cape', 'postcode': '7785', 'country': 'South Africa', 'country_code': 'za'}, 'boundingbox': ['-34.0182713', '-34.0172593', '18.6075549', '18.6130803']}",Cape Flats Freeway,Cape Town Ward 76,Mitchells Plain,City of Cape Town,Western Cape,7785,South Africa,za
UHFPI9X,145135,-33.7845757056,18.9416396691,-33.785,18.942,<geopy.extra.rate_limiter.RateLimiter object at 0x7f7ec002a450>,"{'place_id': 80612229, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 4769011, 'lat': '-33.78455797440564', 'lon': '18.941906324901385', 'display_name': 'N1, Stellenbosch Ward 18, Stellenbosch Local Municipality, Cape Winelands District Municipality, Western Cape, 7089, South Africa', 'address': {'road': 'N1', 'suburb': 'Stellenbosch Ward 18', 'city': 'Stellenbosch Local Municipality', 'county': 'Cape Winelands District Municipality', 'state': 'Western Cape', 'postcode': '7089', 'country': 'South Africa', 'country_code': 'za'}, 'boundingbox': ['-33.798636', '-33.7759236', '18.8708519', '18.957486']}",N1,Stellenbosch Ward 18,,Cape Winelands District Municipality,Western Cape,7089,South Africa,za
2BTEHF3,145175,-34.0486199097,18.7569803119,-34.049,18.757,<geopy.extra.rate_limiter.RateLimiter object at 0x7f7ec0026f90>,"{'place_id': 128467, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'node', 'osm_id': 25875249, 'lat': '-34.0491696', 'lon': '18.7563887', 'display_name': 'False Bay Ultra City, N2, Croydon Olive Estate, Cape Town Ward 109, Eersterivier, City of Cape Town, Western Cape, 7129, South Africa', 'address': {'fuel': 'False Bay Ultra City', 'road': 'N2', 'neighbourhood': 'Croydon Olive Estate', 'suburb': 'Cape Town Ward 109', 'town': 'Eersterivier', 'county': 'City of Cape Town', 'state': 'Western Cape', 'postcode': '7129', 'country': 'South Africa', 'country_code': 'za'}, 'boundingbox': ['-34.0492696', '-34.0490696', '18.7562887', '18.7564887']}",N2,Cape Town Ward 109,Eersterivier,City of Cape Town,Western Cape,7129,South Africa,za
MA3ZWVH,145183,-33.9349940573,18.4494617717,-33.935,18.449,<geopy.extra.rate_limiter.RateLimiter object at 0x7f7ec002b790>,"{'place_id': 230877662, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 738561498, 'lat': '-33.935150300000004', 'lon': '18.44874507696693', 'display_name': '90, Coronation Road, Cape Town Ward 57, Cape Town, City of Cape Town, Western Cape, 7925, South Africa', 'address': {'house_number': '90', 'road': 'Coronation Road', 'suburb': 'Cape Town Ward 57', 'city': 'Cape Town', 'county': 'City of Cape Town', 'state': 'Western Cape', 'postcode': '7925', 'country': 'South Africa', 'country_code': 'za'}, 'boundingbox': ['-33.9351976', '-33.935103', '18.4486881', '18.4488021']}",Coronation Road,Cape Town Ward 57,,City of Cape Town,Western Cape,7925,South Africa,za
QUHOO8R,145205,-33.889480045700004,18.6058295885,-33.889,18.606,<geopy.extra.rate_limiter.RateLimiter object at 0x7f7ec002af50>,"{'place_id': 169546037, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 360915627, 'lat': '-33.889465181932245', 'lon': '18.60602813608518', 'display_name': 'N1, Loevenstein, Bellville, City of Cape Town, Western Cape, 7530, South Africa', 'address': {'road': 'N1', 'suburb': 'Loevenstein', 'town': 'Bellville', 'county': 'City of Cape Town', 'state': 'Western Cape', 'postcode': '7530', 'country': 'South Africa', 'country_code': 'za'}, 'boundingbox': ['-33.8895315', '-33.8892011', '18.6028374', '18.6100677']}",N1,Loevenstein,Bellville,City of Cape Town,Western Cape,7530,South Africa,za
RYJYAPI,145210,-34.1402083073,18.9308345669,-34.14,18.931,<geopy.extra.rate_limiter.RateLimiter object at 0x7f7ec002d3d0>,"{'place_id': 80473172, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 4772284, 'lat': '-34.13997601666786', 'lon': '18.930876411250157', 'display_name': ""N2, Cape Town Ward 84, Sir Lowry's Pass, City of Cape Town, Western Cape, South Africa"", 'address': {'road': 'N2', 'suburb': 'Cape Town Ward 84', 'village': ""Sir Lowry's Pass"", 'county': 'City of Cape Town', 'state': 'Western Cape', 'country': 'South Africa', 'country_code': 'za'}, 'boundingbox': ['-34.1435008', '-34.1270239', '18.9299558', '18.9374305']}",N2,Cape Town Ward 84,,City of Cape Town,Western Cape,,South Africa,za
H8PYLH4,145211,-34.147383643000005,18.9288828997,-34.147,18.929,<geopy.extra.rate_limiter.RateLimiter object at 0x7f7ec002bc10>,"{'place_id': 198889626, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 520873812, 'lat': '-34.14699636834478', 'lon': '18.92898374193215', 'display_name': ""N2, Cape Town Ward 100, Sir Lowry's Pass, City of Cape Town, Western Cape, South Africa"", 'address': {'road': 'N2', 'suburb': 'Cape Town Ward 100', 'village': ""Sir Lowry's Pass"", 'county': 'City of Cape Town', 'state': 'Western Cape', 'country': 'South Africa', 'country_code': 'za'}, 'boundingbox': ['-34.1482657', '-34.1435959', '18.9286449', '18.9300405']}",N2,Cape Town Ward 100,,City of Cape Town,Western Cape,,South Africa,za
6A90XDM,145215,-33.9346791566,18.6615234394,-33.935,18.662,<geopy.extra.rate_limiter.RateLimiter object at 0x7f7ec0089c50>,"{'place_id': 125435678, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 172458137, 'lat': '-33.93502467557798', 'lon': '18.66211262056146', 'display_name': 'Kappertjie Street, Cape Town Ward 11, Kuilsrivier, City of Cape Town, Western Cape, 7580, South Africa', 'address': {'road': 'Kappertjie Street', 'suburb': 'Cape Town Ward 11', 'town': 'Kuilsrivier', 'county': 'City of Cape Town', 'state': 'Western Cape', 'postcode': '7580', 'country': 'South Africa', 'country_code': 'za'}, 'boundingbox': ['-33.9364275', '-33.929411', '18.6619039', '18.6634227']}",Kappertjie Street,Cape Town Ward 11,Kuilsrivier,City of Cape Town,Western Cape,7580,South Africa,za
H8PYLH4,145234,-34.1509526064,18.9293652128,-34.151,18.929,<geopy.extra.rate_limiter.RateLimiter object at 0x7f7ec002df90>,"{'place_id': 161034480, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 313575321, 'lat': '-34.150815219831145', 'lon': '18.929154138231308', 'display_name': ""N2, Cape Town Ward 100, Sir Lowry's Pass, City of Cape Town, Western Cape, South Africa"", 'address': {'road': 'N2', 'suburb': 'Cape Town Ward 100', 'village': ""Sir Lowry's Pass"", 'county': 'City of Cape Town', 'state': 'Western Cape', 'country': 'South Africa', 'country_code': 'za'}, 'boundingbox': ['-34.1511395', '-34.1499847', '18.9290208', '18.9335868']}",N2,Cape Town Ward 100,,City of Cape Town,Western Cape,,South Africa,za
JRZWRIW,145263,-33.859921588,18.530701029,-33.86,18.531,<geopy.extra.rate_limiter.RateLimiter object at 0x7f7ec0032450>,"{'place_id': 152892055, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 271424528, 'lat': '-33.85925945', 'lon': '18.532857286852007', 'display_name': 'Bosmansdam High School, Buren Street, Botasig, Cape Town, City of Cape Town, Western Cape, 2251, South Africa', 'address': {'school': 'Bosmansdam High School', 'road': 'Buren Street', 'suburb': 'Botasig', 'city': 'Cape Town', 'county': 'City of Cape Town', 'state': 'Western Cape', 'postcode': '2251', 'country': 'South Africa', 'country_code': 'za'}, 'boundingbox': ['-33.8606533', '-33.8580028', '18.5309317', '18.5351428']}",Buren Street,Botasig,,City of Cape Town,Western Cape,2251,South Africa,za
LNO3W8J,145266,-33.88903387,18.6160744402,-33.889,18.616,<geopy.extra.rate_limiter.RateLimiter object at 0x7f7ec0030810>,"{'place_id': 169985854, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 360915621, 'lat': '-33.889067434384515', 'lon': '18.616003946888526', 'display_name': 'N1, Boston, Bellville, City of Cape Town, Western Cape, 7530, South Africa', 'address': {'road': 'N1', 'suburb': 'Boston', 'town': 'Bellville', 'county': 'City of Cape Town', 'state': 'Western Cape', 'postcode': '7530', 'country': 'South Africa', 'country_code': 'za'}, 'boundingbox': ['-33.8891111', '-33.8890561', '18.6152579', '18.6161976']}",N1,Boston,Bellville,City of Cape Town,Western Cape,7530,South Africa,za
31F34EZ,145274,-33.8229856362,18.7799788938,-33.823,18.78,<geopy.extra.rate_limiter.RateLimiter object at 0x7f7ec0032ad0>,"{'place_id': 79376577, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 4315620, 'lat': '-33.82298001370876', 'lon': '18.779994441514205', 'display_name': 'N1, Stellenbosch Ward 18, Stellenbosch Local Municipality, City of Cape Town, Western Cape, 7570, South Africa', 'address': {'road': 'N1', 'suburb': 'Stellenbosch Ward 18', 'city': 'Stellenbosch Local Municipality', 'county': 'City of Cape Town', 'state': 'Western Cape', 'postcode': '7570', 'country': 'South Africa', 'country_code': 'za'}, 'boundingbox': ['-33.8382785', '-33.7984726', '18.7260551', '18.8706218']}",N1,Stellenbosch Ward 18,,City of Cape Town,Western Cape,7570,South Africa,za
B9V4IAJ,145300,-33.8829539344,18.6444906652,-33.883,18.644,<geopy.extra.rate_limiter.RateLimiter object at 0x7f7ec0092850>,"{'place_id': 162999383, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 319243234, 'lat': '-33.882413549999995', 'lon': '18.643831518707174', 'display_name': 'City of Cape Town Electricity Services, N1, Cape Town Ward 21, Bellville, City of Cape Town, Western Cape, 7530, South Africa', 'address': {'address29': 'City of Cape Town Electricity Services', 'road': 'N1', 'suburb': 'Cape Town Ward 21', 'town': 'Bellville', 'county': 'City of Cape Town', 'state': 'Western Cape', 'postcode': '7530', 'country': 'South Africa', 'country_code': 'za'}, 'boundingbox': ['-33.882772', '-33.8821067', '18.6434315', '18.6442337']}",N1,Cape Town Ward 21,Bellville,City of Cape Town,Western Cape,7530,South Africa,za
